Regulation ID,Regulation Name,Regulation Status,Oversight Group,Risk Rating,Sub-Requirement ID,Sub-Requirement Name,Control ID,Control Name,Impacted Location
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025303,Sub-Requirement KNL0L,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025302,Sub-Requirement KNL0K,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025239,Sub-Requirement KNKLR,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025238,Sub-Requirement KNKLQ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025237,Sub-Requirement KNKLP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025236,Sub-Requirement KNKLO,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025185,Sub-Requirement KNJQN,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025184,Sub-Requirement KNJQM,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025183,Sub-Requirement KNJQL,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025182,Sub-Requirement KNJQK,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025181,Sub-Requirement KNJQJ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025300,Sub-Requirement KNL00,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025299,Sub-Requirement KNKRR,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025298,Sub-Requirement KNKRQ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025297,Sub-Requirement KNKRP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025296,Sub-Requirement KNKRO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025235,Sub-Requirement KNKLN,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025234,Sub-Requirement KNKLM,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025233,Sub-Requirement KNKLL,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025180,Sub-Requirement KNJQ0,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025179,Sub-Requirement KNJPR,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025178,Sub-Requirement KNJPQ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025177,Sub-Requirement KNJPP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025342,Sub-Requirement KNLMK,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025341,Sub-Requirement KNLMJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025340,Sub-Requirement KNLM0,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025339,Sub-Requirement KNLLR,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025295,Sub-Requirement KNKRN,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025294,Sub-Requirement KNKRM,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025293,Sub-Requirement KNKRL,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025292,Sub-Requirement KNKRK,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025291,Sub-Requirement KNKRJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025232,Sub-Requirement KNKLK,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025231,Sub-Requirement KNKLJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025230,Sub-Requirement KNKL0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025229,Sub-Requirement KNKKR,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025176,Sub-Requirement KNJPO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025175,Sub-Requirement KNJPN,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025174,Sub-Requirement KNJPM,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025173,Sub-Requirement KNJPL,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025330,Sub-Requirement KNLL0,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025329,Sub-Requirement KNLKR,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025328,Sub-Requirement KNLKQ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025327,Sub-Requirement KNLKP,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025290,Sub-Requirement KNKR0,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025289,Sub-Requirement KNKQR,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025288,Sub-Requirement KNKQQ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025287,Sub-Requirement KNKQP,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025286,Sub-Requirement KNKQO,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025228,Sub-Requirement KNKKQ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025227,Sub-Requirement KNKKP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025226,Sub-Requirement KNKKO,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025172,Sub-Requirement KNJPK,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025171,Sub-Requirement KNJPJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025170,Sub-Requirement KNJP0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025350,Sub-Requirement KNLN0,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025349,Sub-Requirement KNLMR,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025285,Sub-Requirement KNKQN,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025284,Sub-Requirement KNKQM,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025283,Sub-Requirement KNKQL,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025225,Sub-Requirement KNKKN,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025224,Sub-Requirement KNKKM,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025223,Sub-Requirement KNKKL,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025222,Sub-Requirement KNKKK,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025169,Sub-Requirement KNJOR,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025168,Sub-Requirement KNJOQ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025167,Sub-Requirement KNJOP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025166,Sub-Requirement KNJOO,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025338,Sub-Requirement KNLLQ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025337,Sub-Requirement KNLLP,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025336,Sub-Requirement KNLLO,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025335,Sub-Requirement KNLLN,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025282,Sub-Requirement KNKQK,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025281,Sub-Requirement KNKQJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025280,Sub-Requirement KNKQ0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025221,Sub-Requirement KNKKJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025220,Sub-Requirement KNKK0,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025165,Sub-Requirement KNJON,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025164,Sub-Requirement KNJOM,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025163,Sub-Requirement KNJOL,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025162,Sub-Requirement KNJOK,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025354,Sub-Requirement KNLNM,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025353,Sub-Requirement KNLNL,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025279,Sub-Requirement KNKPR,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025278,Sub-Requirement KNKPQ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025277,Sub-Requirement KNKPP,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025276,Sub-Requirement KNKPO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025275,Sub-Requirement KNKPN,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025219,Sub-Requirement KNKJR,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025218,Sub-Requirement KNKJQ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025217,Sub-Requirement KNKJP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025161,Sub-Requirement KNJOJ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025160,Sub-Requirement KNJO0,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025159,Sub-Requirement KNJNR,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025158,Sub-Requirement KNJNQ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025157,Sub-Requirement KNJNP,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025348,Sub-Requirement KNLMQ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025347,Sub-Requirement KNLMP,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025274,Sub-Requirement KNKPM,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025273,Sub-Requirement KNKPL,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025272,Sub-Requirement KNKPK,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025271,Sub-Requirement KNKPJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025216,Sub-Requirement KNKJO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025215,Sub-Requirement KNKJN,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025214,Sub-Requirement KNKJM,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025213,Sub-Requirement KNKJL,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025156,Sub-Requirement KNJNO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025155,Sub-Requirement KNJNN,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025154,Sub-Requirement KNJNM,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025153,Sub-Requirement KNJNL,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025334,Sub-Requirement KNLLM,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025333,Sub-Requirement KNLLL,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025332,Sub-Requirement KNLLK,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025331,Sub-Requirement KNLLJ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025270,Sub-Requirement KNKP0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025269,Sub-Requirement KNKOR,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025268,Sub-Requirement KNKOQ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025267,Sub-Requirement KNKOP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025266,Sub-Requirement KNKOO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025265,Sub-Requirement KNKON,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025212,Sub-Requirement KNKJK,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025211,Sub-Requirement KNKJJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025152,Sub-Requirement KNJNK,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025151,Sub-Requirement KNJNJ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025150,Sub-Requirement KNJN0,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025149,Sub-Requirement KNJMR,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025352,Sub-Requirement KNLNK,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025351,Sub-Requirement KNLNJ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025264,Sub-Requirement KNKOM,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025263,Sub-Requirement KNKOL,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025262,Sub-Requirement KNKOK,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025210,Sub-Requirement KNKJ0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025209,Sub-Requirement KNK0R,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025148,Sub-Requirement KNJMQ,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025147,Sub-Requirement KNJMP,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025146,Sub-Requirement KNJMO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025145,Sub-Requirement KNJMN,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025346,Sub-Requirement KNLMO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025345,Sub-Requirement KNLMN,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025344,Sub-Requirement KNLMM,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025343,Sub-Requirement KNLML,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025261,Sub-Requirement KNKOJ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025260,Sub-Requirement KNKO0,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025259,Sub-Requirement KNKNR,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025258,Sub-Requirement KNKNQ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025257,Sub-Requirement KNKNP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025208,Sub-Requirement KNK0Q,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025207,Sub-Requirement KNK0P,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025206,Sub-Requirement KNK0O,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025205,Sub-Requirement KNK0N,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025144,Sub-Requirement KNJMM,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025143,Sub-Requirement KNJML,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025142,Sub-Requirement KNJMK,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025140,Sub-Requirement KNJM0,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025326,Sub-Requirement KNLKO,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025325,Sub-Requirement KNLKN,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025324,Sub-Requirement KNLKM,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025323,Sub-Requirement KNLKL,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025256,Sub-Requirement KNKNO,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025255,Sub-Requirement KNKNN,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025254,Sub-Requirement KNKNM,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025253,Sub-Requirement KNKNL,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025204,Sub-Requirement KNK0M,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025203,Sub-Requirement KNK0L,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025202,Sub-Requirement KNK0K,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025201,Sub-Requirement KNK0J,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025200,Sub-Requirement KNK00,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025139,Sub-Requirement KNJLR,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025045,Sub-Requirement KN0MN,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025322,Sub-Requirement KNLKK,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025321,Sub-Requirement KNLKJ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025252,Sub-Requirement KNKNK,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025251,Sub-Requirement KNKNJ,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025250,Sub-Requirement KNKN0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025249,Sub-Requirement KNKMR,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025248,Sub-Requirement KNKMQ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025199,Sub-Requirement KNJRR,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025198,Sub-Requirement KNJRQ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025197,Sub-Requirement KNJRP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025320,Sub-Requirement KNLK0,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025319,Sub-Requirement KNLJR,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025318,Sub-Requirement KNLJQ,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025317,Sub-Requirement KNLJP,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025316,Sub-Requirement KNLJO,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025247,Sub-Requirement KNKMP,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025246,Sub-Requirement KNKMO,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025245,Sub-Requirement KNKMN,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025244,Sub-Requirement KNKMM,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025196,Sub-Requirement KNJRO,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025195,Sub-Requirement KNJRN,,,"Canada,Europe,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025194,Sub-Requirement KNJRM,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025193,Sub-Requirement KNJRL,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025315,Sub-Requirement KNLJN,,,"Canada,US"
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025314,Sub-Requirement KNLJM,,,Canada
REG-00015917,Regulation 000AEIAG,Active,Risk Group,Medium ,RQMT-00025313,Sub-Requirement KNLJL,,,"Canada,US"
REG-00015918,Regulation 000AEIAH,Active,Risk Group,Medium ,RQMT-00023891,Sub-Requirement KLQRJ,,,"Canada,Europe,US"
REG-00015918,Regulation 000AEIAH,Active,Risk Group,Medium ,RQMT-00023862,Sub-Requirement KLQOK,,,Canada
REG-00015918,Regulation 000AEIAH,Active,Risk Group,Medium ,RQMT-00023861,Sub-Requirement KLQOJ,,,Canada
REG-00015918,Regulation 000AEIAH,Active,Risk Group,Medium ,RQMT-00023860,Sub-Requirement KLQO0,,,"Canada,Europe,US"
REG-00015918,Regulation 000AEIAH,Active,Risk Group,Medium ,RQMT-00023859,Sub-Requirement KLQNR,,,"Canada,Europe,US"
REG-00015918,Regulation 000AEIAH,Active,Risk Group,Medium ,RQMT-00023874,Sub-Requirement KLQPM,,,"Canada,US"
REG-00015918,Regulation 000AEIAH,Active,Risk Group,Medium ,RQMT-00023873,Sub-Requirement KLQPL,,,"Canada,Europe,US"
